id,lat,lon,user,uid,version,changeset,timestamp
28828453,32.7642168,-117.2332461,KindredCoda,14293,4,551611,2008-07-20T10:38:50Z
31525714,32.7763321,-117.2370707,hfs,9607,5,13238022,2012-09-24T19:30:23Z
31526039,32.7764671,-117.2385936,hfs,9607,5,13238022,2012-09-24T19:30:23Z
31526286,32.7671109,-117.2345621,Apo42,25510,4,2422787,2009-09-09T09:38:23Z
31526436,32.7667251,-117.2311674,Apo42,25510,4,2422787,2009-09-09T09:38:51Z
31526650,32.7682942,-117.2351582,Brian@Brea,416346,5,22899144,2014-06-12T23:55:28Z
31527121,32.7602749,-117.2537261,OSMF Redaction Account,722137,4,12284421,2012-07-18T14:05:40Z
31527769,32.7779399,-117.2482128,OSMF Redaction Account,722137,6,12283344,2012-07-18T13:29:59Z
31528164,32.7663605,-117.2355160,Brian@Brea,416346,6,22899144,2014-06-12T23:55:29Z
31528497,32.7675406,-117.2324119,Apo42,25510,4,2422787,2009-09-09T09:38:53Z
31528802,32.7647075,-117.2390682,Apo42,25510,4,2422787,2009-09-09T09:38:22Z
31529563,32.7908508,-117.2283230,samely,2512300,5,30363370,2015-04-20T20:10:45Z
31529768,32.7648267,-117.2531738,OSMF Redaction Account,722137,4,12284421,2012-07-18T14:05:40Z
31529904,32.7786924,-117.2471338,OSMF Redaction Account,722137,5,12283344,2012-07-18T13:30:00Z
31530076,32.7671764,-117.2322902,Brian@Brea,416346,5,23200228,2014-06-26T19:16:15Z
31530246,32.7676128,-117.2286268,Apo42,25510,4,2422787,2009-09-09T09:38:41Z
31530375,32.8500409,-117.2699562,Nautic,449569,5,27387139,2014-12-10T21:46:43Z
48857474,32.8276060,-117.2239990,Sat,48060,3,8107292,2011-05-10T21:56:42Z
48858427,32.8411058,-117.1212707,SimMoonXP,3392,6,11220760,2012-04-08T04:44:11Z
48858442,32.8369054,-117.1209271,happy5214,199837,6,12449209,2012-07-23T11:50:45Z
48860927,32.7965725,-117.2211763,piligab,3877019,4,46685468,2017-03-08T16:42:07Z
48860952,32.8407467,-117.1225273,woodpeck_fixbot,147510,5,3428688,2009-12-22T17:00:47Z
48861005,32.7961438,-117.2217124,piligab,3877019,3,46685468,2017-03-08T16:42:07Z
48861019,32.7957143,-117.2241566,piligab,3877019,4,46685468,2017-03-08T16:42:07Z
48861030,32.7955163,-117.2272311,piligab,3877019,3,46685468,2017-03-08T16:42:07Z
48861040,32.7962160,-117.2253385,piligab,3877019,3,46685468,2017-03-08T16:42:07Z
48861546,32.8238057,-117.1156094,woodpeck_fixbot,147510,4,3428688,2009-12-22T17:01:26Z
48861556,32.8347665,-117.1187099,happy5214,199837,6,12449209,2012-07-23T11:50:46Z
48861751,32.8566980,-117.1161190,woodpeck_fixbot,147510,3,3428688,2009-12-22T17:01:35Z
48861762,32.8559259,-117.1189057,woodpeck_fixbot,147510,3,3428688,2009-12-22T17:01:36Z
48861999,32.8558034,-117.1201159,woodpeck_fixbot,147510,4,2534473,2009-09-19T14:05:26Z
48862295,33.1063885,-117.2763198,evil saltine,238349,5,7633065,2011-03-22T00:20:39Z
48863817,32.7999420,-117.0844120,woodpeck_fixbot,147510,2,3377160,2009-12-15T06:55:41Z
48863828,32.7988590,-117.0848010,woodpeck_fixbot,147510,2,3377160,2009-12-15T06:55:42Z
48863838,32.8011820,-117.0848460,woodpeck_fixbot,147510,2,3377160,2009-12-15T06:55:42Z
48863848,32.8020130,-117.0870670,woodpeck_fixbot,147510,2,3377160,2009-12-15T06:55:42Z
48863858,32.7996250,-117.0890200,woodpeck_fixbot,147510,2,3377160,2009-12-15T06:55:43Z
48866390,32.8275180,-117.2730790,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:03:49Z
48866712,32.7928960,-117.1716310,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:04:04Z
48866942,32.7689930,-117.2099110,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:04:15Z
48867425,32.7811160,-117.2099760,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:04:35Z
48867435,32.7813570,-117.2118530,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:04:35Z
48867590,32.7764760,-117.2412178,hfs,9607,3,13276268,2012-09-27T19:03:03Z
48867608,32.8935860,-117.1129030,Apo42,25510,3,1859978,2009-07-18T06:43:25Z
48867626,32.7768060,-117.2413330,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:04:44Z
48867637,32.7756000,-117.2410740,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:04:45Z
48867647,32.7751484,-117.2396906,hfs,9607,4,13277095,2012-09-27T19:59:18Z
48867657,32.7750590,-117.2416530,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:04:45Z
48867925,32.8314331,-117.1425237,happy5214,199837,6,12447825,2012-07-23T10:08:58Z
48867939,32.8405034,-117.1357891,SimMoonXP,3392,5,11220760,2012-04-08T04:44:12Z
48867956,32.8350542,-117.1393556,woodpeck_fixbot,147510,5,3428688,2009-12-22T17:04:56Z
48868427,32.8900479,-117.2275488,woodpeck_fixbot,147510,4,3377160,2009-12-15T06:59:25Z
48869856,32.8313140,-117.2449570,woodpeck_fixbot,147510,2,3377160,2009-12-15T07:00:30Z
48871284,32.8635643,-117.2264732,Sat,48060,4,6833110,2011-01-01T22:08:00Z
48871294,32.8622515,-117.2255995,Sat,48060,3,3977724,2010-02-26T05:51:12Z
48874096,32.8406979,-117.1328749,SimMoonXP,3392,6,11220760,2012-04-08T04:44:09Z
48875179,32.8394810,-117.2351530,OSMF Redaction Account,722137,5,12283344,2012-07-18T13:30:03Z
48875215,32.8388779,-117.2338893,happy5214,199837,5,12319679,2012-07-19T10:52:17Z
48875231,32.8335964,-117.2331500,woodpeck_fixbot,147510,4,3377160,2009-12-15T07:03:57Z
48876536,32.8237911,-117.1183715,woodpeck_fixbot,147510,4,3377160,2009-12-15T07:05:04Z
48876547,32.8235676,-117.1172643,woodpeck_fixbot,147510,4,3377160,2009-12-15T07:05:04Z
48876558,32.8221106,-117.1152129,woodpeck_fixbot,147510,4,3377160,2009-12-15T07:05:05Z
48876844,32.8105380,-117.1135428,woodpeck_fixbot,147510,4,2534473,2009-09-19T14:06:26Z
48877025,32.8941168,-117.1169948,Cato_d_Ae,1679807,5,21242296,2014-03-22T11:42:43Z
48877079,32.8016090,-117.1675870,woodpeck_fixbot,147510,2,3377160,2009-12-15T07:05:49Z
48877093,32.8026080,-117.1665420,Sat,48060,3,7511057,2011-03-10T06:27:04Z
48879035,32.8092610,-117.2612230,woodpeck_fixbot,147510,2,3377160,2009-12-15T07:06:58Z
48880675,32.8385510,-117.0864720,woodpeck_fixbot,147510,2,3377160,2009-12-15T07:08:38Z
48880685,32.8379400,-117.0855870,woodpeck_fixbot,147510,2,3377160,2009-12-15T07:08:38Z
48880699,32.8388020,-117.0865400,woodpeck_fixbot,147510,2,3377160,2009-12-15T07:08:39Z
48880715,32.8391190,-117.0873570,woodpeck_fixbot,147510,2,3377160,2009-12-15T07:08:40Z
48880745,32.8395080,-117.0883480,woodpeck_fixbot,147510,2,3377160,2009-12-15T07:08:41Z
48880793,32.8387950,-117.0883870,woodpeck_fixbot,147510,2,3377160,2009-12-15T07:08:43Z
48882744,32.8387844,-117.1204263,happy5214,199837,5,12449209,2012-07-23T11:50:47Z
48882759,32.8414983,-117.1181806,happy5214,199837,6,12449209,2012-07-23T11:50:48Z
48882776,32.8013270,-117.0870670,woodpeck_fixbot,147510,2,3377160,2009-12-15T07:10:13Z
48883406,32.7636307,-117.1627441,woodpeck_fixbot,147510,4,3428688,2009-12-22T17:07:35Z
48885158,32.8837930,-117.1184690,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:09:12Z
48885288,32.8428457,-117.1196341,happy5214,199837,6,12449209,2012-07-23T11:50:48Z
48885326,32.7715312,-117.1567005,Zian Choy,296869,4,37357620,2016-02-22T00:55:46Z
48885992,32.8406755,-117.2378580,woodpeck_fixbot,147510,4,3428688,2009-12-22T17:10:12Z
48886606,32.7741439,-117.2399369,hfs,9607,3,13276268,2012-09-27T19:03:04Z
48886833,32.7655415,-117.2378917,Brian@Brea,416346,6,22979560,2014-06-17T08:55:53Z
48887953,32.8535518,-117.1139092,dwl-sdca,701867,4,37534488,2016-03-01T02:27:49Z
48888286,32.8385795,-117.0904778,Sat,48060,3,7681276,2011-03-26T23:51:33Z
48888297,32.8373720,-117.0909270,woodpeck_fixbot,147510,2,3377160,2009-12-15T07:14:41Z
48888307,32.8374600,-117.0895230,woodpeck_fixbot,147510,2,3377160,2009-12-15T07:14:42Z
48888317,32.8381080,-117.0892870,woodpeck_fixbot,147510,2,3377160,2009-12-15T07:14:43Z
48888512,32.8216320,-117.2474980,woodpeck_fixbot,147510,2,3377160,2009-12-15T07:14:48Z
48890232,32.8037112,-117.2225261,woodpeck_fixbot,147510,4,2534473,2009-09-19T14:07:31Z
48894314,32.7901899,-117.2091533,ChrisZontine,1376118,5,18152977,2013-10-02T22:59:06Z
48895492,32.8970729,-117.2078791,Chris Bell in California,194231,8,11870672,2012-06-12T03:42:00Z
48895714,32.7868855,-117.1359219,stevea,123633,3,57020601,2018-03-09T05:34:36Z
48896304,32.8263320,-117.1443724,Stephen214,4018842,8,56825688,2018-03-02T16:43:49Z
48896391,32.8657449,-117.1340951,Adler,339764,3,9169815,2011-08-30T18:21:01Z
48896401,32.8557285,-117.1493329,abel801,2377377,3,29682112,2015-03-23T16:11:48Z
48898565,32.7996180,-117.0877530,woodpeck_fixbot,147510,2,3377160,2009-12-15T07:21:25Z
48898932,32.8657880,-117.1253660,woodpeck_fixbot,147510,4,2534473,2009-09-19T14:08:07Z
48898952,32.8695373,-117.1185051,andygol,94578,5,33572230,2015-08-25T14:05:09Z
48899053,32.8805660,-117.1104580,woodpeck_fixbot,147510,3,3377160,2009-12-15T07:21:43Z
48899068,32.8785772,-117.1086232,woodpeck_fixbot,147510,3,3377160,2009-12-15T07:21:44Z
48899387,32.8736515,-117.2239708,lasagna,7572965,4,56806645,2018-03-02T03:32:36Z
48900264,32.8771354,-117.1349006,ma-rt-in,1431737,3,41848702,2016-09-01T14:48:15Z
48900365,32.8423995,-117.1181457,happy5214,199837,5,12449209,2012-07-23T11:50:48Z
48900377,32.8467985,-117.1173527,happy5214,199837,3,12449209,2012-07-23T11:50:49Z
48901750,32.8320963,-117.1413757,happy5214,199837,6,12447825,2012-07-23T10:08:58Z
48905129,32.8146820,-117.2653200,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:21:01Z
48905230,32.8952591,-117.1166646,Luis36995,1829683,4,41371337,2016-08-10T16:52:35Z
48905670,32.8662760,-117.0874630,woodpeck_fixbot,147510,3,3428688,2009-12-22T17:21:39Z
48905684,32.8651770,-117.0907670,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:21:40Z
48905696,32.8680840,-117.0883030,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:21:41Z
48905710,32.8733370,-117.0975420,woodpeck_fixbot,147510,3,3428688,2009-12-22T17:21:42Z
48905720,32.8733790,-117.0917660,woodpeck_fixbot,147510,3,3428688,2009-12-22T17:21:43Z
48905730,32.8713230,-117.0903170,woodpeck_fixbot,147510,3,3428688,2009-12-22T17:21:44Z
48905740,32.8697470,-117.0884480,woodpeck_fixbot,147510,3,3428688,2009-12-22T17:21:44Z
48905750,32.8652190,-117.0855640,woodpeck_fixbot,147510,3,3428688,2009-12-22T17:21:45Z
48905760,32.8655510,-117.0780490,woodpeck_fixbot,147510,3,3428688,2009-12-22T17:21:46Z
48905770,32.8743780,-117.1050570,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:21:47Z
48905780,32.8689880,-117.1069560,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:21:48Z
48905790,32.8643460,-117.1085660,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:21:48Z
48906428,32.8409298,-117.1327862,SimMoonXP,3392,5,11220760,2012-04-08T04:44:08Z
48906818,32.7647451,-117.1320862,calfarome,2511706,3,45225560,2017-01-16T20:16:03Z
48907864,32.7696720,-117.1837310,woodpeck_fixbot,147510,2,3377160,2009-12-15T07:26:39Z
48910240,32.7996023,-117.2122614,woodpeck_fixbot,147510,3,2534473,2009-09-19T14:09:08Z
48911641,32.8823892,-117.1356566,Adler,339764,3,9170093,2011-08-30T18:50:53Z
48912531,32.8465727,-117.1730093,happy5214,199837,6,12406082,2012-07-21T10:39:56Z
48913964,32.8989130,-117.2420171,Sat,48060,4,8736877,2011-07-16T06:38:32Z
48915901,32.8335324,-117.0670700,Chris Bell in California,194231,6,11869519,2012-06-11T21:35:36Z
48916278,32.7701000,-117.1832890,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:27:53Z
48918861,32.8142890,-117.2311940,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:29:59Z
48919879,32.7731252,-117.1338750,woodpeck_fixbot,147510,4,3428688,2009-12-22T17:30:46Z
48921290,32.8455509,-117.1190098,SimMoonXP,3392,6,11220760,2012-04-08T04:44:17Z
48921320,32.8430320,-117.1280366,NE2,207745,5,13398430,2012-10-07T14:03:28Z
48922532,32.8797886,-117.1067122,woodpeck_fixbot,147510,4,3428688,2009-12-22T17:33:05Z
48923070,32.7803633,-117.0885340,woodpeck_fixbot,147510,4,3428688,2009-12-22T17:33:40Z
48924395,32.8654430,-117.1099190,woodpeck_fixbot,147510,3,2534473,2009-09-19T14:10:07Z
48924748,32.8178940,-117.2703930,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:35:06Z
48925484,32.7710827,-117.2487082,Sat,48060,3,5308868,2010-07-25T05:20:10Z
48926105,32.8858857,-117.1350011,Adler,339764,3,9169459,2011-08-30T17:43:02Z
48927415,32.8468361,-117.1811257,SimMoonXP,3392,4,11220760,2012-04-08T04:44:15Z
48927467,32.8478853,-117.1762580,woodpeck_fixbot,147510,4,3428688,2009-12-22T17:36:36Z
48927979,32.7997060,-117.1005100,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:36:50Z
48928004,32.8022230,-117.0998920,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:36:50Z
48929050,32.8458447,-117.1513498,danmapmap,853817,5,22201769,2014-05-08T05:10:23Z
48929069,32.8542940,-117.1504140,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:37:25Z
48929388,32.8463999,-117.2010802,Stephen214,4018842,6,56770943,2018-02-28T23:47:38Z
48929465,32.7718970,-117.1291607,evil saltine,238349,6,7736232,2011-04-01T15:07:57Z
48930440,32.8706210,-117.1594090,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:38:33Z
48930450,32.8719750,-117.1613460,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:38:33Z
48932015,32.7963903,-117.2267961,piligab,3877019,3,46685468,2017-03-08T16:42:07Z
48932145,32.7954783,-117.2276271,piligab,3877019,3,46685468,2017-03-08T16:42:08Z
48933442,32.8115770,-117.2288670,woodpeck_fixbot,147510,2,3370746,2009-12-14T11:23:52Z
48934429,32.8221684,-117.1178496,woodpeck_fixbot,147510,3,2534473,2009-09-19T14:10:42Z
48934973,32.7869720,-117.2360760,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:39:35Z
48935646,32.8837985,-117.1192935,ridixcr,2508151,3,46346890,2017-02-23T19:18:00Z
48936756,32.8202710,-117.2248380,Sat,48060,3,15058619,2013-02-17T02:13:29Z
48937484,32.8416031,-117.1320959,SimMoonXP,3392,6,11220760,2012-04-08T04:44:16Z
48939328,32.8075117,-117.1527635,happy5214,199837,5,12406082,2012-07-21T10:39:56Z
48940899,32.7777403,-117.1000398,stevea,123633,5,11293859,2012-04-13T23:53:05Z
48941209,32.7944910,-117.1772230,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:44:46Z
48943123,32.7783194,-117.1087334,evil saltine,238349,4,7742886,2011-04-02T10:45:46Z
48943696,32.8612560,-117.1595540,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:46:41Z
48943713,32.8608090,-117.1634670,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:46:42Z
48943734,32.8643840,-117.1750870,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:46:42Z
48943875,32.8045040,-117.2147060,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:46:48Z
48946431,32.7954174,-117.2264711,piligab,3877019,3,46685468,2017-03-08T16:42:08Z
48949045,32.8234267,-117.1442090,Sat,48060,5,33517387,2015-08-23T05:31:07Z
48949142,32.7793011,-117.1145195,woodpeck_fixbot,147510,4,3428688,2009-12-22T17:51:13Z
48949237,32.7788770,-117.2186970,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:51:33Z
48949351,32.7774547,-117.1358694,NE2,207745,5,13169988,2012-09-19T13:11:53Z
48949833,32.7792050,-117.1055070,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:52:03Z
48949846,32.7797248,-117.1010440,woodpeck_fixbot,147510,3,3428688,2009-12-22T17:52:04Z
48949910,32.8678503,-117.1968138,woodpeck_fixbot,147510,4,3428688,2009-12-22T17:52:07Z
48950200,32.8838440,-117.1304860,Sat,48060,3,8671497,2011-07-09T05:11:04Z
48950228,32.8875931,-117.1287874,Adler,339764,3,9170093,2011-08-30T18:50:54Z
48950384,33.0021426,-117.1689993,evil saltine,238349,3,7633105,2011-03-22T00:28:30Z
48950881,32.8345667,-117.1714563,woodpeck_fixbot,147510,3,2534473,2009-09-19T14:11:58Z
48951323,32.8808687,-117.1151939,evil saltine,238349,3,7428018,2011-03-01T10:20:07Z
48952311,32.8577480,-117.1097650,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:54:07Z
48953668,32.7729752,-117.1285361,woodpeck_fixbot,147510,5,3428688,2009-12-22T17:55:16Z
48954359,32.8298060,-117.1113140,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:55:42Z
48954608,32.7938000,-117.1794280,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:55:54Z
48954618,32.7942700,-117.1777270,woodpeck_fixbot,147510,2,3428688,2009-12-22T17:55:55Z
48954832,32.8424674,-117.1297951,SimMoonXP,3392,3,11220760,2012-04-08T04:44:21Z
48955308,32.8334180,-117.1691168,Paul Johnson,92286,6,10151831,2011-12-18T23:04:05Z
48956135,32.7775806,-117.1103112,evil saltine,238349,5,7742886,2011-04-02T10:45:51Z
48956861,32.8416622,-117.2167615,farlokko,15891,4,483447,2008-07-13T22:43:02Z
48956897,32.7929800,-117.1832120,woodpeck_fixbot,147510,2,3429125,2009-12-22T17:57:44Z
48956907,32.7940900,-117.1829070,woodpeck_fixbot,147510,2,3429125,2009-12-22T17:57:45Z
48957561,32.8802990,-117.1554340,woodpeck_fixbot,147510,3,3370746,2009-12-14T11:35:49Z
48958990,32.7742418,-117.1539227,Sat,48060,5,11513476,2012-05-05T23:37:39Z
48960664,32.7841490,-117.2337490,woodpeck_fixbot,147510,2,3429125,2009-12-22T17:58:32Z
48960764,32.7850340,-117.2338330,woodpeck_fixbot,147510,2,3429125,2009-12-22T17:58:38Z
48961758,32.8857205,-117.1692881,evil saltine,238349,5,7633149,2011-03-22T00:39:32Z
48961849,32.8783330,-117.1694189,farlokko,15891,3,445052,2008-07-09T15:05:56Z
48963468,32.7683616,-117.1046544,Vincent Broman,109570,3,8528618,2011-06-24T03:51:54Z
48964006,32.7970987,-117.2100470,woodpeck_fixbot,147510,3,3429125,2009-12-22T18:01:40Z
48964602,32.7770810,-117.2351840,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:01:59Z
48964714,32.7941340,-117.1807230,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:02:03Z
48965329,32.8551157,-117.1130893,woodpeck_fixbot,147510,3,3429125,2009-12-22T18:02:24Z
48965343,32.8630140,-117.1042400,woodpeck_fixbot,147510,3,3429125,2009-12-22T18:02:25Z
48966210,32.8148880,-117.2285390,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:02:51Z
48966225,32.8150520,-117.2286530,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:02:52Z
48967482,32.8589630,-117.1124730,woodpeck_fixbot,147510,3,3429125,2009-12-22T18:03:49Z
48968665,32.7916312,-117.2506926,Speight,24452,3,4037984,2010-03-05T03:19:56Z
48970629,32.8415486,-117.1204810,happy5214,199837,7,12449209,2012-07-23T11:50:49Z
48972121,32.8524320,-117.2538680,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:07:05Z
48972272,32.7705791,-117.1342696,woodpeck_fixbot,147510,4,3429125,2009-12-22T18:07:09Z
48972847,32.7945537,-117.2241523,piligab,3877019,3,46685468,2017-03-08T16:42:08Z
48973107,32.8108940,-117.1073530,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:07:55Z
48973123,32.8166120,-117.1072240,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:07:55Z
48974400,32.8637806,-117.2010524,Sat,48060,4,4199201,2010-03-22T05:42:48Z
48975975,32.8782810,-117.1208570,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:10:00Z
48976148,32.7611878,-117.1278154,woodpeck_fixbot,147510,3,3429125,2009-12-22T18:10:08Z
48978870,32.7750681,-117.2345412,hfs,9607,3,13239121,2012-09-24T20:50:15Z
48978883,32.7737050,-117.2331770,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:11:17Z
48978936,32.7725902,-117.2343115,hfs,9607,4,13239121,2012-09-24T20:50:15Z
48978947,32.7721140,-117.2350080,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:11:19Z
48978957,32.7735560,-117.2352830,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:11:20Z
48978967,32.7775350,-117.2360649,hfs,9607,3,13276268,2012-09-27T19:03:04Z
48979009,32.7729063,-117.2390930,hfs,9607,3,13238813,2012-09-24T20:26:33Z
48979022,32.7737350,-117.2360760,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:11:23Z
48981042,32.8583600,-117.1122510,Apo42,25510,4,1859978,2009-07-18T06:43:33Z
48981209,32.7717194,-117.1355399,woodpeck_fixbot,147510,4,3370746,2009-12-14T11:44:16Z
48982812,32.7798238,-117.1003287,evil saltine,238349,4,8134090,2011-05-13T18:43:27Z
48983633,32.8128620,-117.1511990,woodpeck_fixbot,147510,3,3429125,2009-12-22T18:12:40Z
48983881,32.7697295,-117.2442236,Sat,48060,3,5308868,2010-07-25T05:22:55Z
48983924,32.7710849,-117.2461119,Sat,48060,3,5308868,2010-07-25T05:22:56Z
48984032,32.7648378,-117.1618372,woodpeck_fixbot,147510,4,3429125,2009-12-22T18:12:52Z
48985185,32.8758366,-117.1748231,stevea,123633,5,43155389,2016-10-25T11:21:11Z
48985534,32.8221240,-117.2377780,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:13:58Z
48986615,32.8063890,-117.1036000,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:14:46Z
48987818,32.8639383,-117.1968601,Sat,48060,3,4199201,2010-03-22T05:42:52Z
48987832,32.8640170,-117.1997910,Sat,48060,3,4199201,2010-03-22T05:42:52Z
48988417,32.7644054,-117.1563664,NE2,207745,4,13169988,2012-09-19T13:11:54Z
48989431,32.8834873,-117.1311237,Adler,339764,3,9170093,2011-08-30T18:50:55Z
48990934,32.7760716,-117.2366988,hfs,9607,3,13276268,2012-09-27T19:03:05Z
48990957,32.7743070,-117.2393040,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:18:05Z
48991328,32.8899366,-117.1141495,SimMoonXP,3392,5,9267544,2011-09-11T04:44:04Z
48993489,32.8904967,-117.1194641,dannykath,2226712,3,32473556,2015-07-07T14:45:17Z
48996079,32.7728905,-117.1301790,evil saltine,238349,5,8134090,2011-05-13T18:43:33Z
48996429,32.8075960,-117.1531136,SimMoonXP,3392,5,9681908,2011-10-29T06:50:49Z
48997116,32.8727110,-117.1151810,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:23:22Z
48997128,32.8689800,-117.1169660,woodpeck_fixbot,147510,2,2534473,2009-09-19T14:15:06Z
48997370,32.8754184,-117.1742494,stevea,123633,5,38796981,2016-04-22T19:12:37Z
49000732,32.8528520,-117.2398910,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:25:12Z
49002576,32.7724421,-117.0967943,egore911,8764,5,22812956,2014-06-08T16:21:52Z
49002603,32.8934101,-117.1229071,Sat,48060,4,8671512,2011-07-09T05:16:05Z
49003128,32.9006350,-117.1167095,The Temecula Mapper,313196,4,8991298,2011-08-12T02:28:59Z
49004766,32.7784416,-117.2330580,hfs,9607,4,13239121,2012-09-24T20:50:15Z
49006136,32.8695530,-117.2347030,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:29:51Z
49006364,32.7704737,-117.2434041,AndreasPr,148800,4,11870449,2012-06-12T01:57:28Z
49006893,32.7630498,-117.1093609,woodpeck_fixbot,147510,4,3429125,2009-12-22T18:30:22Z
49007633,32.8530649,-117.2325650,woodpeck_fixbot,147510,5,2534473,2009-09-19T14:15:35Z
49008249,32.8911371,-117.1134862,woodpeck_fixbot,147510,4,3429125,2009-12-22T18:31:34Z
49008930,32.7760931,-117.2054310,Sat,48060,3,16175083,2013-05-18T02:56:28Z
49012540,32.8781550,-117.0820080,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:33:11Z
49012552,32.8862950,-117.0723040,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:33:12Z
49012961,32.7630708,-117.1869037,evil saltine,238349,5,7636388,2011-03-22T12:00:16Z
49012980,32.7704516,-117.1554645,evil saltine,238349,5,7635985,2011-03-22T11:05:57Z
49013002,32.7808719,-117.1214040,evil saltine,238349,5,7634608,2011-03-22T08:11:58Z
49014790,32.7967446,-117.2258267,piligab,3877019,3,46685468,2017-03-08T16:42:08Z
49014803,32.7953830,-117.2255020,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:36:00Z
49015210,32.7882734,-117.1147359,woodpeck_fixbot,147510,3,3429125,2009-12-22T18:36:43Z
49015525,32.8665730,-117.2341380,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:36:58Z
49018172,32.7757420,-117.2095490,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:39:54Z
49018937,32.8552030,-117.2012920,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:40:41Z
49020096,32.8870810,-117.1306760,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:41:47Z
49020956,32.7925710,-117.1582910,woodpeck_fixbot,147510,2,3370947,2009-12-14T11:57:47Z
49023485,32.8664930,-117.2528230,woodpeck_fixbot,147510,2,3370947,2009-12-14T11:59:12Z
49024093,32.7909793,-117.1127446,Apo42,25510,5,1859978,2009-07-18T06:43:21Z
49027800,32.7714945,-117.1794628,Sat,48060,4,11184646,2012-04-05T05:01:55Z
49028975,32.8425480,-117.0977554,dannykath,2226712,5,46342565,2017-02-23T16:05:09Z
49029357,32.8487130,-117.2557830,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:47:13Z
49029406,32.8526080,-117.2569360,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:47:15Z
49029418,32.8539310,-117.2586520,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:47:15Z
49029741,32.8232339,-117.1625531,woodpeck_fixbot,147510,4,3429125,2009-12-22T18:47:30Z
49030854,32.7983590,-117.0945210,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:48:32Z
49030923,32.7988380,-117.0946998,Chris Bell in California,194231,3,11869519,2012-06-11T21:35:37Z
49031697,32.8706740,-117.2520680,woodpeck_fixbot,147510,2,3429125,2009-12-22T18:49:07Z
49032187,32.7806780,-117.1535110,woodpeck_fixbot,147510,3,2534473,2009-09-19T14:17:16Z
49032747,32.8402899,-117.2159301,Sat,48060,4,7396985,2011-02-26T07:36:17Z
